neuron0,0.356178844979116,0.503699772760132,0.653097526940097
neuron0,0.339824767928509,0.476810992927635,0.639751184917766
neuron0,0.320157429696808,0.444402001646511,0.623807228838711
neuron0,0.295545007276523,0.403713904956069,0.60400804443142
neuron0,0.262860399074441,0.349377740301483,0.577935705274158
neuron0,0.215349403510568,0.269195743336496,0.540175397090479
neuron0,0.144455588567092,0.135192864077531,0.478278871443959
neuron0,0.165380312992564,-0.00919241295141142,0.41071576253663
neuron0,0.247765151876819,-0.100971842173825,0.362431467111695
neuron0,0.329811823521116,-0.180144813149193,0.31832476168558
